hintCount,stepTime,elTime,hintType,representation,direction,proofDir,action,PPType,error,numInteractionCurr,numInteractionTotal,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,numProblemsCompleted,isForced,numAttempts,hasCollaborator,PLMP,PLDS,PLSIMP,PLMT,PLADD,PLCONJ,PLHS,PLCD,PLDN,PLDEM,PLIMPL,PLCP,PLEQUIV,PLNULL,PLCOM,PLASSOC,PLDIST,PLABS,PLEXP,PLTAUT,PLDEL,hintFollow,PPLevel,numCorrectMPCurr,numCorrectDSCurr,numCorrectSIMPCurr,numCorrectMTCurr,numCorrectADDCurr,numCorrectCONJCurr,numCorrectHSCurr,numCorrectCDCurr,numCorrectDNCurr,numCorrectDEMCurr,numCorrectIMPLCurr,numCorrectCPCurr,numCorrectEQUIVCurr,numCorrectNULLCurr,numCorrectCOMCurr,numCorrectASSOCCurr,numCorrectDISTCurr,numCorrectABSCurr,numCorrectEXPCurr,numCorrectTAUTCurr,numCorrectDELCurr,numCorrectMPTotal,numCorrectDSTotal,numCorrectSIMPTotal,numCorrectMTTotal,numCorrectADDTotal,numCorrectCONJTotal,numCorrectHSTotal,numCorrectCDTotal,numCorrectDNTotal,numCorrectDEMTotal,numCorrectIMPLTotal,numCorrectCPTotal,numCorrectEQUIVTotal,numCorrectNULLTotal,numCorrectCOMTotal,numCorrectASSOCTotal,numCorrectDISTTotal,numCorrectABSTotal,numCorrectEXPTotal,numCorrectTAUTTotal,numCorrectDELTotal,numWrongMPCurr,numWrongDSCurr,numWrongSIMPCurr,numWrongMTCurr,numWrongADDCurr,numWrongCONJCurr,numWrongHSCurr,numWrongCDCurr,numWrongDNCurr,numWrongDEMCurr,numWrongIMPLCurr,numWrongCPCurr,numWrongEQUIVCurr,numWrongNULLCurr,numWrongCOMCurr,numWrongASSOCCurr,numWrongDISTCurr,numWrongABSCurr,numWrongEXPCurr,numWrongTAUTCurr,numWrongDELCurr,numWrongMPTotal,numWrongDSTotal,numWrongSIMPTotal,numWrongMTTotal,numWrongADDTotal,numWrongCONJTotal,numWrongHSTotal,numWrongCDTotal,numWrongDNTotal,numWrongDEMTotal,numWrongIMPLTotal,numWrongCPTotal,numWrongEQUIVTotal,numWrongNULLTotal,numWrongCOMTotal,numWrongASSOCTotal,numWrongDISTTotal,numWrongABSTotal,numWrongEXPTotal,numWrongTAUTTotal,numWrongDELTotal,numMPCurr,numDSCurr,numSIMPCurr,numMTCurr,numADDCurr,numCONJCurr,numHSCurr,numCDCurr,numDNCurr,numDEMCurr,numIMPLCurr,numCPCurr,numEQUIVCurr,numNULLCurr,numCOMCurr,numASSOCCurr,numDISTCurr,numABSCurr,numEXPCurr,numTAUTCurr,numDELCurr,numMPTotal,numDSTotal,numSIMPTotal,numMTTotal,numADDTotal,numCONJTotal,numHSTotal,numCDTotal,numDNTotal,numDEMTotal,numIMPLTotal,numCPTotal,numEQUIVTotal,numNULLTotal,numCOMTotal,numASSOCTotal,numDISTTotal,numABSTotal,numEXPTotal,numTAUTTotal,numDELTotal,elTimeTotal,hintRequestedTutor,hintRequestedCurr,hintRequestedTotal,hintForcedTutor,hintForcedTotal,hintForcedCurr,hintFollowCurr,hintFollowTutor,hintFollowTotal,hintRequestedFollowCurr,hintRequestedFollowTotal,hintRequestedFollowTutor,hintForcedFollowCurr,hintForcedFollowTotal,hintForcedFollowTutor,hintFollowRateCurr,hintFollowRateTotal,hintFollowRateTutor,hintForcedFollowRateCurr,hintForcedFollowRateTotal,hintForcedFollowRateTutor,hintRequestedFollowRateCurr,hintRequestedFollowRateTotal,hintRequestedFollowRateTutor,currLvl,numCorrectRuleAppCurr,numCorrectRuleAppTotal,numCorrectRuleAppTutor,numRuleAppTotal,numRuleAppTutor,numRuleAppCurr,numCorrectRuleAppRateCurr,numCorrectRuleAppRateTotal,numCorrectRuleAppRateTutor,elTimeTutor,stateChangedB4FollowHint,lvl1_timeCost,diffRulesApplied,diffNodesHighlighted,nodesDerived,numRestart,numDiffNodeInResult,hintCorrectness,scoreHintedRule,PLHintedRule,numCorrectHintedRuleCurr,numCorrectHintedRuleTotal,numWrongHintedRuleTotal,numWrongHintedRuleCurr,numHintedRuleCurr,numHintedRuleTotal,accuracyHintedRuleCurr,accuracyHintedRuleTotal,prevActionTime,prevAction,prevRuleAppCorrectness,prevRuleTime,prevStateChangeTime
0,20.404,25.22,3,0,0,1,3,18,0,2,70,1,0,1,0,0,0,0,0,0,0,23,14,17,4,8,1,1,1,0,1,10,0,2,0,0.999998499,0.991594442,0.999999998,0.690514122,0.993483098,0.503263178,0.999682209,0.344437231,0.994475749,0.999716475,0.487998703,0.497893055,0.380399397,0.01,0.052450453,0.011605961,0.011551166,0.011551155,0.011591075,0.011551155,0.01,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,7,5,0,0,0,0,0,0,0,0,0,4383.35,19,0,1,45,7,1,0,25,7,0,1,2,0,6,23,0,0.875,0.390625,0,0.857142857,0.511111111,NA,1,0.105263158,6,1,8,116,14,169,1,1,0.571428571,0.686390533,4383.35,NA,NA,NA,NA,NA,NA,NA,1,46,0.052450453,0,0,0,0,0,0,NA,NA,20.404,1,NA,NA,10012.497
0,17.755,56.323,3,0,0,1,3,18,0,9,77,5,1,3,0,0,0,0,0,0,0,27,15,19,4,8,1,1,1,0,1,10,0,2,0,0.999999515,0.991594442,0.999999998,0.690514122,0.993483098,0.503263178,0.999682209,0.344437231,0.998207019,0.999716475,0.487998703,0.497893055,0.380399397,0.01,0.052450453,0.011605961,0.011551166,0.011551155,0.011591075,0.011551155,0.01,1,-1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,2,7,5,0,0,0,0,0,0,0,0,0,4414.453,19,0,1,46,8,2,1,26,8,0,1,2,1,7,24,0.5,0.888888889,0.4,0.5,0.875,0.52173913,NA,1,0.105263158,6,3,10,118,16,171,3,1,0.625,0.69005848,4414.453,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.755,1,NA,NA,20.092
1,11.539,71.13,3,0,0,1,3,18,0,11,79,6,1,4,0,0,0,0,0,0,0,28,15,20,4,8,1,1,1,0,1,10,0,2,0,0.999999515,0.991594442,0.999999998,0.690514122,0.993483098,0.503263178,0.999682209,0.344437231,0.998207019,0.999716475,0.487998703,0.497893055,0.380399397,0.01,0.052450453,0.011605961,0.011551166,0.011551155,0.011591075,0.011551155,0.01,1,-1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,3,7,5,0,0,0,0,0,0,0,0,0,4429.26,19,0,1,47,9,3,2,27,9,0,1,2,2,8,25,0.666666667,0.9,0.409090909,0.666666667,0.888888889,0.531914894,NA,1,0.105263158,6,4,11,119,17,172,4,1,0.647058824,0.691860465,4429.26,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.539,1,NA,NA,14.807
1,13.016,182.297,3,0,0,1,1,18,0,32,100,16,6,6,1,2,1,0,0,0,0,38,20,22,5,10,2,1,1,0,1,10,0,2,0,0.999999515,0.991594442,0.999999998,0.690514122,0.991716266,0.503263178,0.999682209,0.344437231,0.998207019,0.998869002,0.487998703,0.497893055,0.380399397,0.01,0.052450453,0.011605961,0.011551166,0.011551155,0.011591075,0.011551155,0.01,1,-1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,1,3,7,5,0,0,0,0,0,0,0,0,0,4540.427,19,0,1,48,10,4,3,28,10,0,1,2,3,9,26,0.75,0.909090909,0.417910448,0.75,0.9,0.541666667,NA,1,0.105263158,6,4,11,119,18,173,5,0.8,0.611111111,0.687861272,4540.427,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.016,1,NA,NA,14.619
1,14.516,300.47,3,0,0,1,3,18,0,45,113,20,9,10,3,2,1,0,0,0,0,42,23,26,7,10,2,1,1,0,1,10,0,2,0,0.999999515,0.991594442,0.999999998,0.690514122,0.991716266,0.503263178,0.999682209,0.344437231,0.998207019,0.998869002,0.216820136,0.625665289,0.380399397,0.01,0.052450453,0.011605961,0.011551166,0.011551155,0.011591075,0.011551155,0.01,1,-1,1,0,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,2,3,9,6,0,0,0,0,0,0,0,0,0,4658.6,19,0,1,49,11,5,4,29,11,0,1,2,4,10,27,0.8,0.916666667,0.426470588,0.8,0.909090909,0.551020408,NA,1,0.105263158,6,8,15,123,22,177,9,0.888888889,0.681818182,0.694915254,4658.6,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.516,1,NA,NA,21.893
2,11.107,11.107,3,0,0,0,7,18,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,10,1,2,0,0.999999515,0.991594442,0.999999998,0.690514122,0.991716266,0.503263178,0.999682209,0.344437231,0.992903832,0.998869002,0.216820136,0.625665289,0.380399397,0.01,0.052450453,0.011605961,0.011551166,0.011551155,0.011591075,0.011551155,0.01,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.671,20,1,1,49,0,0,1,30,1,1,1,3,0,0,27,1,1,0.434782609,NA,NA,0.551020408,1,1,0.15,6,0,0,122,0,177,0,NA,NA,0.689265537,330.671,4,16.874,4,4,3,1,2,1,195,0.991716266,0,0,0,0,0,0,NA,NA,4161.19,10,NA,NA,4161.19
1,7.136,76.113,3,0,0,0,7,18,0,11,12,3,2,2,0,1,0,3,0,0,0,3,2,2,0,1,0,3,0,0,1,10,1,2,0,0.999999515,0.991594442,0.999999998,0.690514122,0.991716266,0.503263178,0.999682209,0.344437231,0.992903832,0.998869002,0.045876565,0.731567991,0.380399397,0.01,0.052450453,0.011605961,0.011551166,0.011551155,0.011591075,0.011551155,0.01,1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,395.677,22,3,3,49,0,0,3,32,3,3,3,5,0,0,27,1,1,0.450704225,NA,NA,0.551020408,1,1,0.227272727,6,1,1,123,2,179,2,0.5,0.5,0.687150838,395.677,3,-48.132,2,3,2,1,1,1,195,0.991716266,0,0,0,0,0,0,NA,NA,7.136,3,1,7.136,7.136
1,5.054,10.429,3,0,0,0,7,18,0,4,27,2,0,1,0,0,0,1,0,0,0,10,5,3,0,1,0,6,0,1,1,10,1,3,0,0.999999515,0.991594442,0.999999998,0.873114931,0.991716266,0.503263178,0.999682209,0.344437231,0.992903832,0.998869002,0.045876565,0.731567991,0.380399397,0.01,0.052450453,0.011605961,0.011551166,0.011551155,0.011591075,0.011551155,0.01,1,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,449.718,25,1,6,49,0,0,1,35,6,1,6,8,0,0,27,1,1,0.472972973,NA,NA,0.551020408,1,1,0.32,6,1,2,124,3,180,1,1,0.666666667,0.688888889,449.718,1,17.552,1,1,1,0,1,1,195,0.991716266,0,0,0,0,0,0,NA,NA,5.054,3,1,5.054,5.054
1,0.972,31.502,3,0,0,0,7,18,0,9,32,4,0,2,0,1,0,2,0,0,0,12,5,4,0,2,0,7,0,1,1,10,1,3,0,0.999999515,0.991594442,0.999999998,0.873114931,0.997306259,0.503263178,0.999682209,0.344437231,0.992903832,0.998869002,0.045876565,0.731567991,0.380399397,0.01,0.052450453,0.011605961,0.011551166,0.011551155,0.011591075,0.011551155,0.01,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,470.791,26,2,7,49,0,0,2,36,7,2,7,9,0,0,27,1,1,0.48,NA,NA,0.551020408,1,1,0.346153846,6,2,3,125,4,181,2,1,0.75,0.690607735,470.791,0,0,0,0,0,0,0,1,216,0.997306259,1,1,0,0,1,1,1,1,0.972,1,NA,NA,3.521
1,32.885,658.363,3,0,0,1,7,18,0,55,55,19,6,16,3,9,1,1,0,0,0,19,6,16,3,9,1,1,0,0,0,12,1,1,0,0.999995356,0.991594442,0.999999998,0.690514122,0.98011991,0.875881949,0.999682209,0.344437231,0.994475749,0.999982227,0.999985851,0.917680726,0.380399397,0.01,0.052450453,0.011605961,0.011551166,0.011551155,0.011591075,0.011551155,0.01,0,1,0,0,2,0,1,0,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,3,3,1,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,3,3,3,1,2,0,0,0,0,0,0,0,0,658.363,28,1,1,49,0,0,0,37,0,0,0,10,0,0,27,0,0,0.480519481,NA,NA,0.551020408,0,0,0.357142857,6,11,11,163,14,244,14,0.785714286,0.785714286,0.668032787,658.363,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.885,1,NA,NA,40.094
1,68.085,68.085,3,0,0,0,4,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.039311765,0.039311765,0.297072353,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.085,29,0,0,50,1,1,1,38,1,0,0,10,1,1,28,1,1,0.481012658,1,1,0.56,NA,NA,0.344827586,1,0,0,184,0,273,0,NA,NA,0.673992674,68.085,1,22.363,0,1,2,0,1,1,88,0.297072353,0,0,0,0,0,0,NA,NA,128826.678,3,1,128826.678,128826.678
2,2.762,110.492,3,0,0,0,7,0,0,10,10,2,0,2,4,1,0,1,0,0,0,2,0,2,4,1,0,1,0,0,0,13,1,1,0,0.039311765,0.039311765,0.406095272,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.492,30,1,1,50,1,1,2,39,2,1,1,11,1,1,28,1,1,0.4875,1,1,0.56,1,1,0.366666667,1,1,1,185,1,274,1,1,1,0.675182482,110.492,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.762,1,NA,NA,20.044
1,2.411,247.545,3,0,0,0,7,0,0,8,44,2,3,2,0,0,0,1,0,0,0,19,8,7,7,1,0,2,0,0,0,13,1,2,0,0.039311765,0.039311765,0.406095272,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.013768806,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,482.161,31,1,2,50,1,0,1,40,3,1,2,12,0,1,28,1,1,0.49382716,NA,1,0.56,1,1,0.387096774,1,1,2,186,2,275,1,1,1,0.676363636,482.161,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.411,1,NA,NA,8.276
1,1.361,451.872,3,0,0,0,7,0,0,51,87,24,9,3,13,0,0,2,0,0,0,41,14,8,20,1,0,3,0,0,0,13,1,2,0,0.039311765,0.039311765,0.406095272,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.013768806,0.01,0.01,0.01,0.01,0.01,0.024655882,0.01,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,686.488,32,2,3,50,1,0,2,41,4,2,3,13,0,1,28,1,1,0.5,NA,1,0.56,1,1,0.40625,1,2,3,187,3,276,2,1,1,0.677536232,686.488,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.361,1,NA,NA,7.733
1,3.681,9.058,3,0,0,0,7,0,0,3,140,1,0,0,0,0,0,1,1,0,0,53,19,10,43,2,2,9,2,0,0,13,1,4,0,0.635262949,0.566085839,0.997852667,0.01,0.543961838,0.113131828,0.01,0.01,0.01,0.052450453,0.011852775,0.01,0.01,0.01,0.01,0.057247228,0.011551166,0.011340922,0.01,0.011551084,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,1,1,1,0,0,0,980.245,38,1,9,51,2,0,1,48,11,1,9,19,0,2,29,1,1,0.539325843,NA,1,0.568627451,1,1,0.5,1,0,4,188,5,278,0,NA,0.8,0.676258993,980.245,1,29.2,1,1,1,0,1,1,262,0.997852667,0,1,0,1,0,2,NA,0.5,3.681,1,NA,NA,128767.651
1,29.206,29.206,3,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,14,0,2,0,0.039311765,0.039311765,0.406095272,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.013768806,0.01,0.01,0.01,0.01,0.011340922,0.024655882,0.011340922,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,749.288,39,0,0,53,1,1,1,50,1,0,0,20,1,1,30,1,1,0.543478261,1,1,0.566037736,NA,NA,0.512820513,1,0,0,192,0,282,0,NA,NA,0.680851064,749.288,1,66.053,1,2,1,0,1,1,101,0.406095272,0,0,0,0,0,0,NA,NA,229260.021,10,NA,NA,229260.021
2,10.356,69.935,3,0,0,0,7,0,0,7,8,1,0,1,3,1,0,1,0,0,0,1,0,1,3,1,0,1,0,0,1,14,1,2,0,0.039311765,0.039311765,0.406095272,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011852775,0.01,0.01,0.01,0.01,0.011340922,0.024655882,0.011340922,0.01,0.01,0.01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,790.017,40,1,1,53,1,1,2,51,2,1,1,21,1,1,30,1,1,0.548387097,1,1,0.566037736,1,1,0.525,1,0,0,192,1,283,1,0,0,0.67844523,790.017,1,25.324,1,1,1,0,1,1,101,0.406095272,0,0,0,0,0,0,NA,NA,10.356,5,0,10.356,229300.75
1,1.889,101.345,3,0,0,0,7,0,0,13,14,3,1,2,3,2,0,2,0,0,0,3,1,2,3,2,0,2,0,0,1,14,1,2,0,0.039311765,0.039311765,0.678211518,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011852775,0.01,0.01,0.01,0.01,0.011340922,0.024655882,0.011340922,0.01,0.01,0.01,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,821.427,41,2,2,53,1,1,3,52,3,2,2,22,1,1,30,1,1,0.553191489,1,1,0.566037736,1,1,0.536585366,1,1,1,193,2,284,2,0.5,0.5,0.679577465,821.427,1,48.25,1,3,1,0,1,1,24,0.039311765,0,0,0,0,0,0,NA,NA,1.889,1,NA,NA,6.086
1,3.06,152.655,3,0,0,0,7,0,0,28,29,7,2,3,10,2,0,4,0,0,0,7,2,3,10,2,0,4,0,0,1,14,1,2,0,0.118945582,0.039311765,0.678211518,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.011852775,0.01,0.01,0.01,0.01,0.011340922,0.024655882,0.011340922,0.01,0.01,0.01,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,872.737,43,4,4,53,1,1,4,53,4,3,3,23,1,1,30,0.8,0.8,0.552083333,1,1,0.566037736,0.75,0.75,0.534883721,1,2,2,194,3,285,3,0.666666667,0.666666667,0.680701754,872.737,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.06,3,1,3.06,3.06
